date,sku_id,category,units_sold,units_received,closing_stock,lead_time_days,prev_closing_stock,expected_closing_stock,stock_balance_valid,stock_balance_difference,stock_balance_clipped,units_sold_original,units_sold_source,history_days,sku_status,limited_history,closing_stock_missing,lead_time_missing,stockout,lead_time_inconsistent
2026-02-05,SKU-1021,Beverages,407.0,0,6033.0,10,6440.0,6033.0,True,0.0,False,407.0,observed,180,established,False,False,False,False,False
2026-02-06,SKU-1021,Beverages,302.0,0,5731.0,10,6033.0,5731.0,True,0.0,False,302.0,observed,180,established,False,False,False,False,False
2026-02-07,SKU-1021,Beverages,289.0,0,5442.0,10,5731.0,5442.0,True,0.0,False,289.0,observed,180,established,False,False,False,False,False
2026-02-08,SKU-1021,Beverages,295.0,0,5147.0,10,5442.0,5147.0,True,0.0,False,295.0,observed,180,established,False,False,False,False,False
2026-02-09,SKU-1021,Beverages,338.0,0,4809.0,10,5147.0,4809.0,True,0.0,False,338.0,observed,180,established,False,False,False,False,False
2026-02-10,SKU-1021,Beverages,294.0,0,4515.0,10,4809.0,4515.0,True,0.0,False,294.0,observed,180,established,False,False,False,False,False
2026-02-11,SKU-1021,Beverages,519.0,0,3996.0,10,4515.0,3996.0,True,0.0,False,519.0,observed,180,established,False,False,False,False,False
2026-02-12,SKU-1021,Beverages,522.0,0,3474.0,10,3996.0,3474.0,True,0.0,False,522.0,observed,180,established,False,False,False,False,False
2026-02-13,SKU-1021,Beverages,414.0,5277,8337.0,10,3474.0,8337.0,True,0.0,False,414.0,observed,180,established,False,False,False,False,False
2026-02-14,SKU-1021,Beverages,351.0,0,7986.0,10,8337.0,7986.0,True,0.0,False,351.0,observed,180,established,False,False,False,False,False
2026-02-15,SKU-1021,Beverages,284.0,0,7702.0,10,7986.0,7702.0,True,0.0,False,284.0,observed,180,established,False,False,False,False,False
2026-02-16,SKU-1021,Beverages,330.0,0,7372.0,10,7702.0,7372.0,True,0.0,False,330.0,observed,180,established,False,False,False,False,False
2026-02-17,SKU-1021,Beverages,864.0,0,6508.0,10,7372.0,6508.0,True,0.0,False,864.0,observed,180,established,False,False,False,False,False
2026-02-18,SKU-1021,Beverages,390.0,0,6118.0,10,6508.0,6118.0,True,0.0,False,390.0,observed,180,established,False,False,False,False,False
2026-02-19,SKU-1021,Beverages,223.0,0,5895.0,10,6118.0,5895.0,True,0.0,False,223.0,observed,180,established,False,False,False,False,False
2026-02-20,SKU-1021,Beverages,409.0,0,5486.0,10,5895.0,5486.0,True,0.0,False,409.0,observed,180,established,False,False,False,False,False
2026-02-21,SKU-1021,Beverages,358.0,0,5128.0,10,5486.0,5128.0,True,0.0,False,358.0,observed,180,established,False,False,False,False,False
2026-02-22,SKU-1021,Beverages,384.0,0,4744.0,10,5128.0,4744.0,True,0.0,False,384.0,observed,180,established,False,False,False,False,False
2026-02-23,SKU-1021,Beverages,499.0,0,4245.0,10,4744.0,4245.0,True,0.0,False,499.0,observed,180,established,False,False,False,False,False
2026-02-24,SKU-1021,Beverages,319.0,0,3926.0,10,4245.0,3926.0,True,0.0,False,319.0,observed,180,established,False,False,False,False,False
2026-02-25,SKU-1021,Beverages,518.0,0,3408.0,10,3926.0,3408.0,True,0.0,False,518.0,observed,180,established,False,False,False,False,False
2026-02-26,SKU-1021,Beverages,349.0,0,3059.0,10,3408.0,3059.0,True,0.0,False,349.0,observed,180,established,False,False,False,False,False
2026-02-27,SKU-1021,Beverages,377.0,0,2682.0,10,3059.0,2682.0,True,0.0,False,377.0,observed,180,established,False,False,False,False,False
2026-02-28,SKU-1021,Beverages,410.0,0,2272.0,10,2682.0,2272.0,True,0.0,False,410.0,observed,180,established,False,False,False,False,False
2026-03-01,SKU-1021,Beverages,191.0,0,2081.0,10,2272.0,2081.0,True,0.0,False,191.0,observed,180,established,False,False,False,False,False
2026-03-02,SKU-1021,Beverages,294.0,4283,6070.0,10,2081.0,6070.0,True,0.0,False,294.0,observed,180,established,False,False,False,False,False
2026-03-03,SKU-1021,Beverages,385.0,0,5685.0,10,6070.0,5685.0,True,0.0,False,385.0,observed,180,established,False,False,False,False,False
2026-03-04,SKU-1021,Beverages,474.0,0,5211.0,10,5685.0,5211.0,True,0.0,False,474.0,observed,180,established,False,False,False,False,False
2026-03-05,SKU-1021,Beverages,459.0,0,4752.0,10,5211.0,4752.0,True,0.0,False,459.0,observed,180,established,False,False,False,False,False
2026-03-06,SKU-1021,Beverages,339.0,0,4413.0,10,4752.0,4413.0,True,0.0,False,339.0,observed,180,established,False,False,False,False,False
2026-03-07,SKU-1021,Beverages,301.0,0,4112.0,10,4413.0,4112.0,True,0.0,False,301.0,observed,180,established,False,False,False,False,False
2026-03-08,SKU-1021,Beverages,313.0,0,3799.0,10,4112.0,3799.0,True,0.0,False,313.0,observed,180,established,False,False,False,False,False
2026-03-09,SKU-1021,Beverages,334.0,0,3465.0,10,3799.0,3465.0,True,0.0,False,334.0,observed,180,established,False,False,False,False,False
2026-03-10,SKU-1021,Beverages,463.0,4263,7265.0,10,3465.0,7265.0,True,0.0,False,463.0,observed,180,established,False,False,False,False,False
2026-03-11,SKU-1021,Beverages,514.0,0,6751.0,10,7265.0,6751.0,True,0.0,False,514.0,observed,180,established,False,False,False,False,False
2026-03-12,SKU-1021,Beverages,840.0,0,5911.0,10,6751.0,5911.0,True,0.0,False,840.0,observed,180,established,False,False,False,False,False
2026-03-13,SKU-1021,Beverages,316.0,0,5595.0,10,5911.0,5595.0,True,0.0,False,316.0,observed,180,established,False,False,False,False,False
2026-03-14,SKU-1021,Beverages,107.0,0,5488.0,10,5595.0,5488.0,True,0.0,False,107.0,observed,180,established,False,False,False,False,False
2026-03-15,SKU-1021,Beverages,351.0,0,5137.0,10,5488.0,5137.0,True,0.0,False,351.0,observed,180,established,False,False,False,False,False
2026-03-16,SKU-1021,Beverages,355.0,0,,10,5137.0,4782.0,False,,False,355.0,observed,180,established,False,True,False,False,False
2026-03-17,SKU-1021,Beverages,490.0,0,4292.0,10,,,False,,False,490.0,observed,180,established,False,False,False,False,False
2026-03-18,SKU-1021,Beverages,413.0,0,3879.0,10,4292.0,3879.0,True,0.0,False,413.0,observed,180,established,False,False,False,False,False
2026-03-19,SKU-1021,Beverages,397.0,4707,8189.0,10,3879.0,8189.0,True,0.0,False,397.0,observed,180,established,False,False,False,False,False
2026-03-20,SKU-1021,Beverages,227.0,0,7962.0,10,8189.0,7962.0,True,0.0,False,227.0,observed,180,established,False,False,False,False,False
2026-03-21,SKU-1021,Beverages,351.0,0,7611.0,10,7962.0,7611.0,True,0.0,False,351.0,observed,180,established,False,False,False,False,False
2026-03-22,SKU-1021,Beverages,661.0,0,,10,7611.0,6950.0,False,,False,661.0,observed,180,established,False,True,False,False,False
2026-03-23,SKU-1021,Beverages,319.0,0,6631.0,10,,,False,,False,319.0,observed,180,established,False,False,False,False,False
2026-03-24,SKU-1021,Beverages,432.0,0,6199.0,10,6631.0,6199.0,True,0.0,False,432.0,observed,180,established,False,False,False,False,False
2026-03-25,SKU-1021,Beverages,613.0,0,5586.0,10,6199.0,5586.0,True,0.0,False,613.0,observed,180,established,False,False,False,False,False
2026-03-26,SKU-1021,Beverages,387.0,0,5199.0,10,5586.0,5199.0,True,0.0,False,387.0,observed,180,established,False,False,False,False,False
2026-03-27,SKU-1021,Beverages,294.0,0,4905.0,10,5199.0,4905.0,True,0.0,False,294.0,observed,180,established,False,False,False,False,False
2026-03-28,SKU-1021,Beverages,163.0,0,4742.0,10,4905.0,4742.0,True,0.0,False,163.0,observed,180,established,False,False,False,False,False
2026-03-29,SKU-1021,Beverages,486.0,0,4256.0,10,4742.0,4256.0,True,0.0,False,486.0,observed,180,established,False,False,False,False,False
2026-03-30,SKU-1021,Beverages,191.0,0,4065.0,10,4256.0,4065.0,True,0.0,False,191.0,observed,180,established,False,False,False,False,False
2026-03-31,SKU-1021,Beverages,417.0,5075,8723.0,10,4065.0,8723.0,True,0.0,False,417.0,observed,180,established,False,False,False,False,False
2026-04-01,SKU-1021,Beverages,503.0,0,8220.0,10,8723.0,8220.0,True,0.0,False,503.0,observed,180,established,False,False,False,False,False
2026-04-02,SKU-1021,Beverages,315.0,0,7905.0,10,8220.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-04-03,SKU-1021,Beverages,326.0,0,7579.0,10,7905.0,7579.0,True,0.0,False,326.0,observed,180,established,False,False,False,False,False
2026-04-04,SKU-1021,Beverages,329.0,0,7250.0,10,7579.0,7250.0,True,0.0,False,329.0,observed,180,established,False,False,False,False,False
2026-04-05,SKU-1021,Beverages,373.0,0,6877.0,10,7250.0,6877.0,True,0.0,False,373.0,observed,180,established,False,False,False,False,False
2026-04-06,SKU-1021,Beverages,392.0,0,6485.0,10,6877.0,6485.0,True,0.0,False,392.0,observed,180,established,False,False,False,False,False
2026-04-07,SKU-1021,Beverages,537.0,0,5948.0,10,6485.0,5948.0,True,0.0,False,537.0,observed,180,established,False,False,False,False,False
2026-04-08,SKU-1021,Beverages,427.0,0,5521.0,10,5948.0,5521.0,True,0.0,False,427.0,observed,180,established,False,False,False,False,False
2026-04-09,SKU-1021,Beverages,440.0,0,5081.0,10,5521.0,5081.0,True,0.0,False,440.0,observed,180,established,False,False,False,False,False
2026-04-10,SKU-1021,Beverages,269.0,0,,10,5081.0,4812.0,False,,False,269.0,observed,180,established,False,True,False,False,False
2026-04-11,SKU-1021,Beverages,226.0,0,4586.0,10,,,False,,False,226.0,observed,180,established,False,False,False,False,False
2026-04-12,SKU-1021,Beverages,287.0,0,4299.0,10,4586.0,4299.0,True,0.0,False,287.0,observed,180,established,False,False,False,False,False
2026-04-13,SKU-1021,Beverages,400.0,0,3899.0,10,4299.0,3899.0,True,0.0,False,400.0,observed,180,established,False,False,False,False,False
2026-04-14,SKU-1021,Beverages,576.0,0,3323.0,10,3899.0,3323.0,True,0.0,False,576.0,observed,180,established,False,False,False,False,False
2026-04-15,SKU-1021,Beverages,420.0,0,2903.0,10,3323.0,2903.0,True,0.0,False,420.0,observed,180,established,False,False,False,False,False
2026-04-16,SKU-1021,Beverages,528.0,0,2375.0,10,2903.0,2375.0,True,0.0,False,528.0,observed,180,established,False,False,False,False,False
2026-04-17,SKU-1021,Beverages,524.0,0,1851.0,10,2375.0,1851.0,True,0.0,False,524.0,observed,180,established,False,False,False,False,False
2026-04-18,SKU-1021,Beverages,410.0,0,1441.0,10,1851.0,1441.0,True,0.0,False,410.0,observed,180,established,False,False,False,False,False
2026-04-19,SKU-1021,Beverages,242.0,0,1199.0,10,1441.0,1199.0,True,0.0,False,242.0,observed,180,established,False,False,False,False,False
2026-04-20,SKU-1021,Beverages,397.0,5039,5841.0,10,1199.0,5841.0,True,0.0,False,397.0,observed,180,established,False,False,False,False,False
2026-04-21,SKU-1021,Beverages,307.0,0,5534.0,10,5841.0,5534.0,True,0.0,False,307.0,observed,180,established,False,False,False,False,False
2026-04-22,SKU-1021,Beverages,615.0,0,4919.0,10,5534.0,4919.0,True,0.0,False,615.0,observed,180,established,False,False,False,False,False
2026-04-23,SKU-1021,Beverages,442.0,0,4477.0,10,4919.0,4477.0,True,0.0,False,442.0,observed,180,established,False,False,False,False,False
2026-04-24,SKU-1021,Beverages,341.0,0,4136.0,10,4477.0,4136.0,True,0.0,False,341.0,observed,180,established,False,False,False,False,False
2026-04-25,SKU-1021,Beverages,323.0,0,3813.0,10,4136.0,3813.0,True,0.0,False,323.0,observed,180,established,False,False,False,False,False
2026-04-26,SKU-1021,Beverages,299.0,0,3514.0,10,3813.0,3514.0,True,0.0,False,299.0,observed,180,established,False,False,False,False,False
2026-04-27,SKU-1021,Beverages,274.0,0,3240.0,10,3514.0,3240.0,True,0.0,False,274.0,observed,180,established,False,False,False,False,False
2026-04-28,SKU-1021,Beverages,444.0,0,2796.0,10,3240.0,2796.0,True,0.0,False,444.0,observed,180,established,False,False,False,False,False
2026-04-29,SKU-1021,Beverages,579.0,0,2217.0,10,2796.0,2217.0,True,0.0,False,579.0,observed,180,established,False,False,False,False,False
2026-04-30,SKU-1021,Beverages,495.0,4210,5932.0,10,2217.0,5932.0,True,0.0,False,495.0,observed,180,established,False,False,False,False,False
2026-05-01,SKU-1021,Beverages,546.0,0,5386.0,10,5932.0,5386.0,True,0.0,False,546.0,observed,180,established,False,False,False,False,False
2026-05-02,SKU-1021,Beverages,425.0,0,4961.0,10,5386.0,4961.0,True,0.0,False,425.0,observed,180,established,False,False,False,False,False
2026-05-03,SKU-1021,Beverages,346.0,0,4615.0,10,4961.0,4615.0,True,0.0,False,346.0,observed,180,established,False,False,False,False,False
2026-05-04,SKU-1021,Beverages,290.0,0,4325.0,10,4615.0,4325.0,True,0.0,False,290.0,observed,180,established,False,False,False,False,False
2026-05-05,SKU-1021,Beverages,396.0,0,3929.0,10,4325.0,3929.0,True,0.0,False,396.0,observed,180,established,False,False,False,False,False
2026-05-06,SKU-1021,Beverages,416.0,4621,8134.0,10,3929.0,8134.0,True,0.0,False,416.0,observed,180,established,False,False,False,False,False
2026-05-07,SKU-1021,Beverages,397.0,0,7737.0,10,8134.0,7737.0,True,0.0,False,397.0,observed,180,established,False,False,False,False,False
2026-05-08,SKU-1021,Beverages,301.0,0,7436.0,10,7737.0,7436.0,True,0.0,False,301.0,observed,180,established,False,False,False,False,False
2026-05-09,SKU-1021,Beverages,304.0,0,7132.0,10,7436.0,7132.0,True,0.0,False,304.0,observed,180,established,False,False,False,False,False
2026-05-10,SKU-1021,Beverages,373.0,0,6759.0,10,7132.0,6759.0,True,0.0,False,373.0,observed,180,established,False,False,False,False,False
2026-05-11,SKU-1021,Beverages,437.0,0,6322.0,10,6759.0,6322.0,True,0.0,False,437.0,observed,180,established,False,False,False,False,False
2026-05-12,SKU-1021,Beverages,507.0,0,5815.0,10,6322.0,5815.0,True,0.0,False,507.0,observed,180,established,False,False,False,False,False
2026-05-13,SKU-1021,Beverages,441.0,0,5374.0,10,5815.0,5374.0,True,0.0,False,441.0,observed,180,established,False,False,False,False,False
2026-05-14,SKU-1021,Beverages,484.0,0,4890.0,10,5374.0,4890.0,True,0.0,False,484.0,observed,180,established,False,False,False,False,False
2026-05-15,SKU-1021,Beverages,481.0,0,4409.0,10,4890.0,4409.0,True,0.0,False,481.0,observed,180,established,False,False,False,False,False
2026-05-16,SKU-1021,Beverages,280.0,0,4129.0,10,4409.0,4129.0,True,0.0,False,280.0,observed,180,established,False,False,False,False,False
2026-05-17,SKU-1021,Beverages,360.0,0,3769.0,10,4129.0,3769.0,True,0.0,False,360.0,observed,180,established,False,False,False,False,False
2026-05-18,SKU-1021,Beverages,459.0,0,3310.0,10,3769.0,3310.0,True,0.0,False,459.0,observed,180,established,False,False,False,False,False
2026-05-19,SKU-1021,Beverages,366.0,0,2944.0,10,3310.0,2944.0,True,0.0,False,366.0,observed,180,established,False,False,False,False,False
2026-05-20,SKU-1021,Beverages,412.0,0,2532.0,10,2944.0,2532.0,True,0.0,False,412.0,observed,180,established,False,False,False,False,False
2026-05-21,SKU-1021,Beverages,621.0,0,1911.0,10,2532.0,1911.0,True,0.0,False,621.0,observed,180,established,False,False,False,False,False
2026-05-22,SKU-1021,Beverages,369.0,0,1542.0,10,1911.0,1542.0,True,0.0,False,369.0,observed,180,established,False,False,False,False,False
2026-05-23,SKU-1021,Beverages,296.0,0,1246.0,10,1542.0,1246.0,True,0.0,False,296.0,observed,180,established,False,False,False,False,False
2026-05-24,SKU-1021,Beverages,289.0,4459,5416.0,10,1246.0,5416.0,True,0.0,False,289.0,observed,180,established,False,False,False,False,False
2026-05-25,SKU-1021,Beverages,363.0,0,5053.0,10,5416.0,5053.0,True,0.0,False,363.0,observed,180,established,False,False,False,False,False
2026-05-26,SKU-1021,Beverages,434.0,0,4619.0,10,5053.0,4619.0,True,0.0,False,434.0,observed,180,established,False,False,False,False,False
2026-05-27,SKU-1021,Beverages,318.0,0,4301.0,10,4619.0,4301.0,True,0.0,False,318.0,observed,180,established,False,False,False,False,False
2026-05-28,SKU-1021,Beverages,526.0,0,3775.0,10,4301.0,3775.0,True,0.0,False,526.0,observed,180,established,False,False,False,False,False
2026-05-29,SKU-1021,Beverages,306.0,4380,7849.0,10,3775.0,7849.0,True,0.0,False,306.0,observed,180,established,False,False,False,False,False
2026-05-30,SKU-1021,Beverages,286.0,0,7563.0,10,7849.0,7563.0,True,0.0,False,286.0,observed,180,established,False,False,False,False,False
2026-05-31,SKU-1021,Beverages,275.0,0,7288.0,10,7563.0,7288.0,True,0.0,False,275.0,observed,180,established,False,False,False,False,False
2026-06-01,SKU-1021,Beverages,275.0,0,7013.0,10,7288.0,7013.0,True,0.0,False,275.0,observed,180,established,False,False,False,False,False
2026-06-02,SKU-1021,Beverages,366.0,0,,10,7013.0,6647.0,False,,False,366.0,observed,180,established,False,True,False,False,False
2026-06-03,SKU-1021,Beverages,430.0,0,6217.0,10,,,False,,False,430.0,observed,180,established,False,False,False,False,False
2026-06-04,SKU-1021,Beverages,472.0,0,,10,6217.0,5745.0,False,,False,472.0,observed,180,established,False,True,False,False,False
2026-06-05,SKU-1021,Beverages,246.0,0,5499.0,10,,,False,,False,246.0,observed,180,established,False,False,False,False,False
2026-06-06,SKU-1021,Beverages,400.0,0,5099.0,10,5499.0,5099.0,True,0.0,False,400.0,observed,180,established,False,False,False,False,False
2026-06-07,SKU-1021,Beverages,299.0,0,4800.0,10,5099.0,4800.0,True,0.0,False,299.0,observed,180,established,False,False,False,False,False
2026-06-08,SKU-1021,Beverages,476.0,0,4324.0,10,4800.0,4324.0,True,0.0,False,476.0,observed,180,established,False,False,False,False,False
2026-06-09,SKU-1021,Beverages,625.0,0,3699.0,10,4324.0,3699.0,True,0.0,False,625.0,observed,180,established,False,False,False,False,False
2026-06-10,SKU-1021,Beverages,412.0,0,3287.0,10,3699.0,3287.0,True,0.0,False,412.0,observed,180,established,False,False,False,False,False
2026-06-11,SKU-1021,Beverages,371.0,0,2916.0,10,3287.0,,False,,False,,stock_balance_reconstructed,180,established,False,False,False,False,False
2026-06-12,SKU-1021,Beverages,297.0,0,2619.0,10,2916.0,2619.0,True,0.0,False,297.0,observed,180,established,False,False,False,False,False
2026-06-13,SKU-1021,Beverages,420.0,0,2199.0,10,2619.0,2199.0,True,0.0,False,420.0,observed,180,established,False,False,False,False,False
2026-06-14,SKU-1021,Beverages,348.0,0,1851.0,10,2199.0,1851.0,True,0.0,False,348.0,observed,180,established,False,False,False,False,False
2026-06-15,SKU-1021,Beverages,476.0,0,1375.0,10,1851.0,1375.0,True,0.0,False,476.0,observed,180,established,False,False,False,False,False
2026-06-16,SKU-1021,Beverages,564.0,0,811.0,10,1375.0,811.0,True,0.0,False,564.0,observed,180,established,False,False,False,False,False
2026-06-17,SKU-1021,Beverages,466.0,0,345.0,10,811.0,345.0,True,0.0,False,466.0,observed,180,established,False,False,False,False,False
2026-06-18,SKU-1021,Beverages,499.0,0,0.0,10,345.0,-154.0,False,-154.0,True,499.0,observed,180,established,False,False,False,True,False
2026-06-19,SKU-1021,Beverages,365.0,0,0.0,10,0.0,-365.0,False,-365.0,True,365.0,observed,180,established,False,False,False,True,False
2026-06-20,SKU-1021,Beverages,364.0,0,0.0,10,0.0,-364.0,False,-364.0,True,364.0,observed,180,established,False,False,False,True,False
